"","n","var_CV","yield","season_length","rain_prob","strong_rain_prob","storm_prob","frost_prob","chill_requirement","output_1","output_2","output_3","output_4","output_5","output_6","output_7","output_8","output_9","output_10","output_11","output_12"
"1107",1,0.0490879935581009,97.9275548681442,74.7088049619273,0.216082147540798,0.077850213475794,0.0866876888876798,0.295734098484714,0.846422970860862,137.957545408492,140,14,-110,-110,3,-70,-75,6,20,20,7
"1108",1,0.0316360280139511,96.10223241431,76.3431594873167,0.451059427240326,0.0814081287815975,0.0742244593502523,0.295070537019321,0.685876496147391,206.048274038042,210,20,-110,-115,0,-50,-50,2,-75,-80,-3
"1109",1,0.0622819977296837,91.6146052888859,73.1322524886615,0.47903809440316,0.0853017053226797,0.0692715826089997,0.302175145983595,0.829738501988966,46.7708406866636,50,20,50,55,2,145,150,-9,35,40,-5
"1110",1,0.0391379603586301,98.5344523368781,80.7827174054799,0.236116812502783,0.0945517882653576,0.0414378781238744,0.308213176834817,0.74283291835336,38.5658913555223,40,17,35,35,3,135,130,0,90,90,2
"1111",1,0.0106505376027249,95.6075397338959,75.5376074725862,0.214757924069753,0.104685160533297,0.0964957581161396,0.191325186516014,0.769565243052501,155.607841681067,155,17,-70,-70,8,-80,-85,0,-60,-60,4
"1112",1,0.0170332678215956,99.6435898411689,71.2043237926839,0.210925507850024,0.0930820243205666,0.04981558253798,0.349218672115899,0.709259211776343,109.625321307739,110,23,-35,-35,-7,35,30,-8,4.99999999999999,-5,-5
"1113",1,0.0127634511814907,92.8159768228417,73.1266427840189,0.27169166503816,0.0703164772388016,0.0779365619380349,0.221784020068415,0.731157726147961,122.799972821775,130,19,-160,-160,2,-35,-35,-2,-75,-80,-1
"1114",1,0.0198871700328109,95.8875505209197,74.2401991190936,0.525319400784356,0.0637550807915497,0.0500924094462393,0.223463622573969,0.879141833547982,150.914432691634,155,18,-105,-105,6,10,5,-2,80,75,-2
"1115",1,0.0284753216333785,93.2154606798609,73.0298621321762,0.287554056737118,0.0923860489901339,0.0732515158043955,0.287285315292359,0.881813326046749,138.188751482588,140,20,-50,-45,-1,65,70,-2,-65,-65,3
"1116",1,0.0354113812428314,99.4538700024396,74.4081325258358,0.386828816197199,0.0951774167718727,0.0729978616880473,0.350563172436574,0.655635450537249,69.3858535667857,70,19,10,5,-1,-85,-90,0,75,75,4
"1117",1,0.0134066100824057,89.7915949877069,73.7301990790152,0.458702687540818,0.0637820584648117,0.0779646408253666,0.240890703993641,0.798386903289505,69.7917524331494,80,16,65,65,5,130,125,3,90,90,-2
"1118",1,0.044949431956575,96.163928595712,71.2743119148682,0.179529370951212,0.0638789140910557,0.0839273183907784,0.296497042241365,0.680455040414351,136.132620881813,140,18,-85,-90,0,-40,-45,-2,-25,-30,-3
"1119",1,0.0303760811941377,95.2054025296666,79.6753035812563,0.20653796448244,0.0807264824263601,0.0847272189620843,0.388723442237899,0.874736653217092,175.172591218326,180,20,-80,-80,5,-35,-45,-3,-90,-90,4
"1120",1,0.0271234497329051,93.7662139306327,78.6666384540271,0.260364584436492,0.0845850731075065,0.0719523287283641,0.303478723955889,0.889411368364942,148.796241346703,155,18,-85,-90,4,25,20,1,-20,-20,6
"1121",1,0.018180795070657,93.4398275970619,76.2185678063852,0.204128896320788,0.0423065587562222,0.0795706590416813,0.324278106021243,0.743667071756833,188.457776665328,190,21,-135,-130,8,-40,-35,-3,-75,-75,-3
"1122",1,0.0353768491250131,96.2133931452399,74.0012551553316,0.194542502577676,0.0769789669191643,0.0619595218866978,0.285361367119493,0.938184874621661,181.219644726428,185,20,-70,-70,1,10,5,-9,-160,-160,0
"1123",1,0.0308519797611697,96.0758275867357,76.7739513515293,0.356729669637038,0.0735900901629927,0.0784753946771583,0.336733162196407,0.604104370986834,241.08420878512,245,12,-150,-155,14,-165,-165,12,-140,-140,9
"1124",1,0.0403167084182999,93.1964958962978,79.6506068418163,0.297422302540375,0.0830805639439969,0.0733932365828234,0.300514119439152,0.818506232917192,118.133938118511,125,16,-85,-85,0,-15,-20,7,-1.4210854715202e-14,-5,6
"1125",1,0.0286503952619733,92.5824389299419,75.393715975409,0.244227454999318,0.0563498776774973,0.0539563210405563,0.276888864134702,0.714219757167012,187.580017174528,195,15,-170,-170,9,-55,-60,5,-90,-95,5
"1126",1,0.0420417555118477,95.2726320519324,70.7733435768413,0.298045558990051,0.0903210043297338,0.0804380408691432,0.206777716571495,0.773585990027092,200.239563346534,205,13,-175,-175,4,-45,-50,7,-125,-130,7
"1127",1,0.0298373586983549,94.5944960115459,76.2005965972295,0.372615039126741,0.0537554655215668,0.0750517991717525,0.383789827272721,0.651099311334599,104.594102595883,110,19,-40,-40,0,180,175,-7,60,60,2
"1128",1,0.029057794572981,93.4174475986231,71.7838254886644,0.29227157429093,0.0612551160975134,0.0678685981665378,0.273649896502485,0.611172764230676,53.4700213997181,60,17,-65,-65,6,-20,-20,6,105,100,4
"1129",1,0.0252231770854247,95.5765257111771,73.4970984313705,0.601657921077287,0.0743480295135679,0.0553178868704418,0.288728216102974,0.626472408851719,195.553259277786,195,23,-155,-150,-5,-10,-10,-5,-175,-175,-2
"1130",1,0.0175735904489446,94.7660558466663,71.6983357112238,0.58909784440371,0.0821708746939073,0.0765821267553886,0.287080872058559,0.761895188585428,89.7539896093718,90,15,-25,-25,5,-15,-15,4,15,15,1
"1131",1,0.0339677321154065,94.7892023687829,77.7339278516623,0.280138086685731,0.101386256200124,0.0636887625311532,0.12446271871123,0.720808779866052,119.819212964555,120,16,60,65,3,-100,-100,6,-20,-20,5
"1132",1,0.0103862673755633,93.8703756628639,76.0271633243193,0.345609906063412,0.0815010851149851,0.059931983905146,0.234493546455514,0.829235539150441,48.8593522197501,50,20,-110,-105,4,125,130,3,0,0,0
"1133",1,0.0153986134397081,97.2158113024696,76.205874781897,0.202132757391989,0.0808815252451302,0.0855536840791004,0.248579099145022,0.630826512904888,222.220242341424,225,14,-115,-125,1,0,-5,2,-25,-30,6
"1134",1,0.020009726584352,99.5006453829766,78.3390621821632,0.480361328854301,0.114607949894595,0.0825555918679471,0.386420167295262,0.693919591238958,49.4862284765011,45,22,-15,-10,-3,-35,-30,-2,65,70,-2
"1135",1,0.0362907572335571,96.6215534808517,76.727727809519,0.313366863537991,0.0702170428907269,0.0885940923845221,0.401928864127133,0.69240568466074,61.6814964334983,65,18,-60,-65,5,95,95,-3,35,35,2
"1136",1,0.0312585122570465,101.804750899378,73.4921335222059,0.150794954144757,0.0757295130674618,0.0838459784948235,0.400400048036857,0.743255997387124,81.8054075664075,80,16,20,20,2,110,105,3,70,70,-2
"1137",1,0.0253876152279536,98.3692847664804,74.4475973110481,0.462651784531799,0.0675973093199179,0.0914242326201898,0.284696030306561,0.660652397864113,43.4106532770221,45,16,-5,-10,7,155,155,2,175,170,3
"1138",1,0.0108485424947543,95.4970775678449,83.6670260575359,0.172731903519089,0.0624951995916355,0.0867815626637101,0.35774480466973,0.799405728054535,150.485475760024,150,20,-20,-15,0,135,135,-6,-25,-20,6
"1139",1,0.0312441569289677,94.9355378185103,75.1983301772548,0.50989348747187,0.055461676857411,0.0894823331002751,0.261144934807124,0.719805804932461,89.8701998657698,90,15,85,90,1,-35,-30,3,0,5,8
"1140",1,0.0278643234600209,92.6048586350308,75.554172864369,0.409246144872273,0.0780887882610838,0.0545440733012001,0.349214842011556,0.74536564433702,102.565272711843,105,22,-120,-115,1,-25,-20,0,-55,-50,1
"1141",1,0.0171939544973922,88.5177847444482,77.1807487983692,0.201201946849016,0.0641870353400824,0.0591793288082178,0.238809563439282,0.903868052878373,68.5100100788942,75,16,20,20,7,70,70,3,15,15,10
"1142",1,0.0387984366896652,92.6175102899191,73.2461806696919,0.260360190389317,0.0472368033745359,0.0646759716301649,0.312311194149484,0.742109100055198,237.623780315795,245,17,-140,-145,-1,-70,-75,0,-200,-205,1
"1143",1,0.0329626607162498,94.5850287987203,74.6975484853265,0.237610754807456,0.0974934380939265,0.0792086409079327,0.386580927706832,0.628217163374828,179.571726655015,185,13,-25,-30,9,-105,-110,3,-185,-185,8
"1144",1,0.0068579251940838,96.3271436686191,78.2226922870579,0.443603779951096,0.0733686097570396,0.0799091752439556,0.343426974920852,0.61823811660067,141.321730122977,145,18,-110,-110,5,5,5,1,-85,-85,1
"1145",1,0.0251666464800406,90.1300701690579,75.5627969317307,0.286177206885566,0.102712875111928,0.0919399193182803,0.359762779000028,0.762581321222548,165.124884423349,175,20,-50,-50,3,-80,-90,2,-90,-90,4
"1146",1,0.0407140123491097,93.4318396544987,71.4960895240417,0.393627472244206,0.0699234858440977,0.0690801715219978,0.228729187632399,0.646978362321043,63.4295303167786,70,18,15,15,3,5,5,4,-20,-20,6
"1147",1,0.0268090948967891,100.398297512426,77.5105111656761,0.170259639540742,0.0735665142445704,0.0472063820389487,0.301146935649453,0.647862314741798,170.388745240752,170,13,-70,-75,11,10,0,6,-155,-155,16
"1148",1,0.0156782003486378,94.4019920769422,77.3167746001659,0.351386731153548,0.0606729838445501,0.0767935026526073,0.272160774568516,0.764755292400847,209.406876346704,210,12,-100,-95,9,-45,-40,9,-120,-125,11
"1149",1,0.0132327921727835,95.7793686082426,74.9795678617176,0.404555267971834,0.0712404571510255,0.0971942536847634,0.246642546493477,0.641784959264564,225.792548636508,225,14,-130,-130,9,-35,-30,2,-75,-70,0
"1150",1,0.0460952539186771,95.0317626247253,75.5406962050656,0.364848550422043,0.0940681411143303,0.0616421246206935,0.303638427490211,0.750912673794126,80.090959689815,85,17,-90,-90,2,130,125,3,20,15,-1
"1151",1,0.0400796605497538,93.0633843607684,75.4884615773528,0.201363705102471,0.0555222285443085,0.076476696191854,0.40771147737733,0.709490313449998,82.9843363404668,85,25,-65,-60,-2,40,45,-3,95,95,-4
"1152",1,0.0313619300827716,95.2165575646129,72.1656303745984,0.21427620566632,0.0735695909997865,0.0458109147474403,0.386674707918212,0.723411671801682,180.230365552734,185,15,-155,-155,2,-60,-65,6,-130,-130,10
"1153",1,0.0315909565023987,101.623784192288,77.1460936382555,0.252765706699865,0.0500516627047054,0.057198326139826,0.333200045931264,0.789635088322421,116.629566451549,115,22,-5,-5,-3,30,25,-6,-40,-40,2
"1154",1,0.0126684139269135,93.3975498517716,78.4601741891262,0.423123240550989,0.0826687638695113,0.0757923410888983,0.232424414747113,0.653698405896727,158.407254717434,165,17,-110,-110,2,5,5,-1,-85,-85,7
"1155",1,0.0295422305497831,91.4258549112897,82.3721336559606,0.271691055062591,0.0693650014274017,0.0667252499143959,0.417485751470111,0.80448562548647,151.407972166117,160,19,-165,-165,13,-80,-85,2,-120,-125,1
"1156",1,0.0270599400347644,96.3926939126419,71.6246242989477,0.555439615334626,0.0867531425560541,0.102024411992048,0.336621826852286,0.772533198407254,161.3432310014,165,11,-70,-75,4,-5,-5,10,-10,-10,6
"1157",1,0.0526062009722741,98.4812646756839,72.0122547342986,0.281090023695464,0.0682606832160827,0.0997776926762195,0.227969361177232,0.809056141749512,278.448563458635,275,9,-150,-145,11,-90,-85,9,-65,-60,6
"1158",1,0.0304491492032005,97.5711108979555,72.1448868918032,0.10862320712749,0.0769286263717023,0.0845379421490691,0.259403725186497,0.821440793661696,142.613104748009,145,24,0,0,0,15,15,-8,-50,-50,-2
"1159",1,0.0147045376999934,96.9235917663853,75.1754537798857,0.369125542424816,0.0583440294243613,0.0886577110263273,0.168818488998247,0.711637462265872,146.925716359629,150,19,-70,-70,0,-105,-115,-2,-105,-105,-3
"1160",1,0.0316541530122666,91.8900383553104,77.7575561807192,0.425340652650231,0.0638054050493605,0.0611462876677261,0.22113335828893,0.875854442997867,121.953061570627,130,15,0,0,5,30,30,1,-60,-65,1
"1161",1,0.0302443246814945,93.6444698595348,77.0059170512762,0.0621656005934717,0.0812698909797604,0.0599868834844774,0.316566651865141,0.612312629966414,163.590905073861,170,14,-95,-95,4,-100,-105,9,-115,-115,5
"1162",1,0.0356466756168803,91.47359193758,74.3329393637238,0.176503864624277,0.0560786051393633,0.0834882187442063,0.243759595007058,0.916227494089032,161.507741224046,165,15,-125,-120,0,-130,-130,3,-115,-115,1
"1163",1,0.0162895784706323,93.5034615437119,76.5617702255853,0.319134695633803,0.0925454301021898,0.0751349228690351,0.398748783371378,0.737465465962221,128.4816537388,135,17,10,10,7,0,-5,-1,-70,-75,4
"1164",1,0.0510580140134185,100.687013022955,70.0594379537297,0.108091630660714,0.0628108963693283,0.0645651502487619,0.367137447955776,0.72239293560979,185.670530430012,180,13,-140,-135,4,-90,-90,4,-85,-85,6
"1165",1,0.0340846402846273,99.7350209048276,72.7774312700589,0.263397854517837,0.0637517528409288,0.0833692877026693,0.269379672957248,0.653027476556561,159.693373498464,160,19,-190,-195,-4,10,5,-5,-80,-80,6
"1166",1,0.0205386640357975,90.982543354291,76.9291441267024,0.389904163067399,0.0668608479165052,0.0916771238298805,0.285727827833461,0.802276266863772,145.992409403603,150,20,-40,-35,4,-30,-35,0,0,0,-4
"1167",1,0.0371866417592791,101.036422696259,71.433857120163,0.176249560138661,0.0759957112730325,0.0543641213894501,0.246406672892358,0.743052003544985,55.969417396611,55,15,50,50,0,100,95,1,5,-5,8
"1168",1,0.0387171403475658,88.3069484321172,73.7453244838429,0.480712768487017,0.0850501390073563,0.055529904246729,0.267449362770053,0.862399448143781,163.385667217619,175,15,-180,-185,2,-105,-105,9,15,10,3
"1169",1,0.0487478039090606,98.4327605536815,76.9542540720146,0.424318056458774,0.0564037696034377,0.0770760929795218,0.296792928292571,0.772025228743841,143.496447940527,145,16,-115,-120,11,65,65,1,-15,-20,9
"1170",1,0.0139985197088704,93.127088148081,76.7772085590225,0.274639290930861,0.0867668288888088,0.0919092094346325,0.282742434900667,0.72990544889676,298.143204620872,305,12,-275,-275,14,-215,-220,9,-235,-240,9
"1171",1,0.0216344011083202,98.383195187452,78.5261531447073,0.285932382060907,0.0968977502717742,0.0790460743057221,0.323177186856313,0.78277886828677,173.398102044097,175,14,-100,-100,3,-60,-65,3,-115,-120,8
"1172",1,0.0218950280959454,93.3939478640301,74.6009914177811,0.378492806594559,0.0835326488474312,0.0701083141533015,0.42373933903034,0.859773563762124,148.382222817585,150,17,-80,-80,2,60,65,-1,-45,-45,7
"1173",1,0.023371605119211,94.3636498056405,77.4457349024713,0.184374714798709,0.0740334390617669,0.0650899975101913,0.235001065287231,0.616627154746278,144.358467855841,140,18,-130,-120,-4,-35,-30,-1,-15,-10,0
"1174",1,0.0363593473077931,93.2243772928907,72.894604082421,0.348938168679222,0.0761564953151956,0.0854754979273948,0.44746220249464,0.687471739467001,48.231652159157,55,24,75,75,-4,170,165,-6,110,110,-4
"1175",1,0.0259361305183716,91.6445067046851,74.8736871547689,0.419198667602848,0.0866006955682666,0.0510495640361133,0.346997793527995,0.717577072964291,206.638509332602,215,18,-160,-160,-7,-80,-85,-3,-155,-160,-1
"1176",1,0.0125385253786873,98.6801656934723,75.4339982796292,0.287126930381116,0.0661495199991076,0.109042829682463,0.34425637984862,0.619450740327967,113.688593021944,115,17,-30,-30,-3,135,130,-6,-15,-15,3
"1177",1,0.0288049974700334,94.9831983948322,79.5622908312629,0.40956783160268,0.0937468705420117,0.0520194985417834,0.37661456345798,0.70981470000134,54.9769725608881,60,26,-30,-30,-4,45,40,-5,90,90,-7
"1178",1,0.0332762548117221,93.5894733312074,75.8605672460993,0.252481065773841,0.0919984640911215,0.0832419077040105,0.412180194319784,0.729282974467125,123.588704794083,125,17,-75,-75,9,-15,-10,-1,-50,-50,6
"1179",1,0.0274345577801041,92.1970410474143,75.6204324587648,0.453337968154043,0.0799932588233828,0.0256192891817283,0.25784734514124,0.69623673257955,132.148683104398,135,24,-120,-115,-1,70,75,-11,-30,-25,-1
"1180",1,0.0372799903016882,88.2848832970595,75.0663855797713,0.384621086592239,0.0872626831135945,0.089560537466987,0.257557140759152,0.796873721551688,73.2789652667729,85,21,5.00000000000001,-5,-3,-60,-65,0,150,150,-5
"1181",1,0.0272113315649423,100.05129034482,76.4311818652529,0.167222751705618,0.0736163629605594,0.0649695906496994,0.32182444568187,0.75647904931512,155.058058528388,150,18,15,15,5,-25,-20,-6,-20,-20,4
"1182",1,0.0382323601435512,100.987518428544,69.0623164013423,0.129278554172481,0.067832005486204,0.0721929660889735,0.223160875285623,0.709730688891724,120.962425871558,120,15,-25,-25,1,35,35,4,-20,-20,4
"1183",1,0.0133658763710179,93.5970485250594,77.4267513684176,0.14673224840559,0.0643733323792645,0.0849338106316084,0.393588598843229,0.816832441497982,243.590016708981,250,16,-330,-330,4,-115,-115,2,-80,-85,0
"1184",1,0.0601299675182013,95.359301590431,74.6618949409526,0.204312399910694,0.0723466787243843,0.0466917630473523,0.340455060454862,0.783767596708483,105.410764769369,110,19,-30,-30,2,10,10,4,-90,-90,4
"1185",1,0.0602606034370685,95.9306126333998,71.231106095613,0.2935523706304,0.0765390133615689,0.0637884762204153,0.260537746117579,0.764092943792936,200.932264581342,205,22,-155,-160,-1,-175,-180,-1,-85,-85,-2
"1186",1,0.0195940684472359,95.2815014575933,72.745041800136,0.269891672731321,0.0637451381186144,0.0911536464136499,0.223066226088568,0.810320761020426,150.308018045598,155,18,-180,-180,1,10,5,-3,-80,-85,0
"1187",1,0.0271536055124838,94.0720851303553,69.1170989867654,0.339314527760225,0.0734273097213339,0.0708065262803035,0.306802214410417,0.814966452825877,169.053342826501,175,20,-45,-50,-4,0,-5,-3,-115,-115,-1
"1188",1,0.0359032657024745,97.8515001338322,73.7160733394308,0.331966911604551,0.0771768896422743,0.0936224293493751,0.298405637648371,0.658995429041157,167.840496715248,165,20,-50,-45,-2,-120,-115,0,20,20,-6
"1189",1,0.00957530396852811,96.4865683387545,76.4180053162953,0.247562608357949,0.0738240437438062,0.0727358765195553,0.198563250166191,0.577077246064535,231.504402518744,235,21,-175,-185,-2,-75,-80,-6,-35,-40,-1
"1190",1,0.0270809568934793,98.0478058390469,72.0582385438789,0.235931320965419,0.0812860559911039,0.0855949678305434,0.239962854695661,0.838424733426385,87.9998850504699,90,19,50,50,-3,75,75,-4,9.99999999999999,10,3
"1191",1,0.00881585318892919,96.2784625660505,70.1510513664602,0.357106185191258,0.0981448488235253,0.0883046838152092,0.315872992963984,0.656537164939631,156.286585739776,155,18,-20,-15,3,10,15,-7,-20,-25,0
"1192",1,0.0473964493657665,92.8308775966019,74.2981372367793,0.314054449927139,0.0618017637733907,0.0698943690301236,0.275212190113358,0.707553417415672,107.852237190983,115,18,-35,-40,6,-25,-25,-2,-60,-60,7
"1193",1,0.0303659833889727,93.3523730538695,73.8052084822502,0.402586889166048,0.0739324526347869,0.07709683663212,0.328756145490672,0.490617559672725,158.369444390637,165,10,-65,-70,15,-15,-20,10,-50,-50,10
